Team,Season,TeamID,StarterPointsPer,BenchPointsPer,BenchMinPer,Height,StarterExp,TeamExp,StarterPointsPct,BenchPointsPct,BenchMinPct,HeightPct,StarterExpPct,TeamExpPct
UAB,2017,1412,0.4961604665762135,0.5038395334237864,0.385,77.07142857142857,2.6,2.5,0.011730205278592375,0.9912023460410557,0.8944281524926686,0.6334310850439883,0.32404692082111436,0.6143695014662757
UC Davis,2017,1413,0.654660752603399,0.3453392473966009,0.28914217156568695,77.5,2.4,2.25,0.33724340175953077,0.6656891495601173,0.2697947214076246,0.8064516129032258,0.1935483870967742,0.27419354838709675
UC Irvine,2017,1414,0.6117694748266521,0.388230525173348,0.34082474226804127,75.28571428571429,3.4,2.7857142857142856,0.18475073313782991,0.8181818181818182,0.6774193548387096,0.03812316715542522,0.8709677419354839,0.8900293255131965
UC Riverside,2017,1415,0.6754600240563746,0.32453997594362516,0.29059652029826016,76.38461538461539,2.6,2.5384615384615383,0.4222873900293255,0.5806451612903226,0.2873900293255132,0.3460410557184751,0.32404692082111436,0.6715542521994134
UC Santa Barbara,2017,1364,0.8013837957708312,0.198616204229169,0.29865973194638923,76.41666666666667,3.0,2.5384615384615383,0.9442815249266863,0.05865102639296188,0.3460410557184751,0.3519061583577713,0.6231671554252199,0.6715542521994134
UCF,2017,1416,0.689595442045355,0.310404557954645,0.3072,76.76923076923077,3.6,2.6923076923076925,0.5131964809384164,0.4897360703812317,0.39002932551319647,0.5175953079178885,0.9560117302052786,0.8181818181818182
UCLA,2017,1417,0.7769561531868143,0.22304384681318576,0.2476495299059812,77.8125,2.4,2.5625,0.8914956011730205,0.11143695014662756,0.08211143695014662,0.906158357771261,0.1935483870967742,0.6964809384164223
UMBC,2017,1420,0.7668380680505424,0.23316193194945753,0.21142369991474855,76.27272727272727,3.2,2.727272727272727,0.8621700879765396,0.14076246334310852,0.011730205278592375,0.2903225806451613,0.7565982404692082,0.8387096774193549
UMKC,2017,1282,0.65887581344265,0.3411241865573501,0.37127425485097026,77.84615384615384,3.0,2.6153846153846154,0.3548387096774194,0.6480938416422287,0.8621700879765396,0.9178885630498533,0.6231671554252199,0.7551319648093842
UNC Asheville,2017,1421,0.7002670358043963,0.29973296419560375,0.2640528105621124,77.83333333333333,3.2,2.5,0.5747800586510264,0.4281524926686217,0.1495601173020528,0.9149560117302052,0.7565982404692082,0.6143695014662757
UNC Greensboro,2017,1422,0.7603537020290936,0.23964629797090625,0.27040000000000003,75.76923076923077,3.2,2.230769230769231,0.8387096774193549,0.16422287390029325,0.17302052785923755,0.12316715542521994,0.7565982404692082,0.2536656891495601
UNC Wilmington,2017,1423,0.8398457631850198,0.16015423681498026,0.2286,77.08333333333333,3.4,2.4166666666666665,0.9941348973607038,0.008797653958944282,0.03812316715542522,0.6524926686217009,0.8709677419354839,0.4706744868035191
UNLV,2017,1424,0.6797591965543733,0.3202408034456265,0.28215682239143863,76.84615384615384,3.4,2.5384615384615383,0.45454545454545453,0.5483870967741935,0.2404692082111437,0.5527859237536656,0.8709677419354839,0.6715542521994134
USC,2017,1425,0.8315254358171069,0.1684745641828933,0.24324864972994595,77.92857142857143,1.6,1.7857142857142858,0.9912023460410557,0.011730205278592375,0.06744868035190615,0.9296187683284457,0.01466275659824047,0.017595307917888565
USC Upstate,2017,1367,0.6780613797411037,0.3219386202588962,0.3345330933813237,76.5,2.6,2.142857142857143,0.4398826979472141,0.5630498533724341,0.6158357771260997,0.3841642228739003,0.32404692082111436,0.18621700879765396
UT Arlington,2017,1426,0.6603536320389002,0.3396463679611,0.3355328934213157,75.45454545454545,3.4,2.6363636363636362,0.36656891495601174,0.6363636363636364,0.6275659824046921,0.04985337243401759,0.8709677419354839,0.7756598240469208
UT Rio Grande Valley,2017,1410,0.7283198672089948,0.27168013279100517,0.2458399366085579,75.92857142857143,3.6,2.9285714285714284,0.7126099706744868,0.2903225806451613,0.07331378299120235,0.17888563049853373,0.9560117302052786,0.9442815249266863
UTEP,2017,1431,0.7533845884515508,0.24661541154844924,0.32146429285857175,78.35714285714286,3.0,2.357142857142857,0.8064516129032258,0.19648093841642228,0.4838709677419355,0.9736070381231672,0.6231671554252199,0.3944281524926686
UTSA,2017,1427,0.5825825633975219,0.4174174366024781,0.312,76.78571428571429,3.2,2.5,0.10263929618768329,0.9002932551319648,0.40762463343108507,0.530791788856305,0.7565982404692082,0.6143695014662757
Utah,2017,1428,0.7086724830589526,0.2913275169410474,0.31126225245049005,77.28571428571429,3.2,2.4285714285714284,0.6129032258064516,0.39002932551319647,0.40175953079178883,0.7228739002932552,0.7565982404692082,0.5029325513196481
Utah St.,2017,1429,0.7841252484832507,0.2158747515167496,0.2974,77.33333333333333,3.2,2.3333333333333335,0.9178885630498533,0.08504398826979472,0.34017595307917886,0.749266862170088,0.7565982404692082,0.3709677419354839
Utah Valley,2017,1430,0.7494547628864888,0.25054523711351145,0.29634073185362925,77.0,3.4,2.5833333333333335,0.7859237536656891,0.21700879765395895,0.3284457478005865,0.6187683284457478,0.8709677419354839,0.7199413489736071
VCU,2017,1433,0.7164878863353333,0.28351211366466655,0.3394678935787157,76.28571428571429,2.6,2.0,0.6510263929618768,0.3519061583577713,0.6656891495601173,0.29765395894428154,0.32404692082111436,0.09970674486803519
VMI,2017,1440,0.7120365574232842,0.2879634425767159,0.29675860680491245,75.76923076923077,2.8,1.9285714285714286,0.6275659824046921,0.375366568914956,0.3343108504398827,0.12316715542521994,0.4750733137829912,0.06451612903225806
Valparaiso,2017,1434,0.6668755235161821,0.333124476483818,0.2888577715543108,77.63636363636364,3.4,2.5454545454545454,0.39296187683284456,0.6099706744868035,0.2668621700879765,0.8651026392961877,0.8709677419354839,0.6891495601173021
Vanderbilt,2017,1435,0.7850378904036328,0.21496210959636725,0.29619999999999996,76.53846153846153,3.0,2.076923076923077,0.9208211143695014,0.08211143695014662,0.32404692082111436,0.40762463343108507,0.6231671554252199,0.14076246334310852
Vermont,2017,1436,0.7501719418728809,0.24982805812711925,0.3219356128774245,77.07692307692308,2.8,2.4615384615384617,0.7917888563049853,0.21114369501466276,0.4897360703812317,0.6436950146627566,0.4750733137829912,0.5557184750733137
Villanova,2017,1437,0.6001283484136339,0.3998716515863659,0.3759503801520608,77.61538461538461,2.2,1.8461538461538463,0.1378299120234604,0.8651026392961877,0.8768328445747801,0.8577712609970675,0.10850439882697947,0.02785923753665689
Virginia,2017,1438,0.6480326139489925,0.3519673860510075,0.35679999999999995,78.29411764705883,2.8,2.2941176470588234,0.3020527859237537,0.7008797653958945,0.7844574780058651,0.9589442815249267,0.4750733137829912,0.32111436950146627
Virginia Tech,2017,1439,0.7575628070023587,0.24243719299764135,0.2958057395143488,77.0,2.0,1.9285714285714286,0.8211143695014663,0.18181818181818182,0.3196480938416422,0.6187683284457478,0.06158357771260997,0.06451612903225806
Wagner,2017,1447,0.7714104093776721,0.22858959062232773,0.2285827867223216,77.07692307692308,3.6,2.6153846153846154,0.873900293255132,0.12903225806451613,0.03519061583577713,0.6436950146627566,0.9560117302052786,0.7551319648093842
Wake Forest,2017,1448,0.7235105023372196,0.2764894976627805,0.3163011998345055,77.23076923076923,1.8,2.1538461538461537,0.6920821114369502,0.31085043988269795,0.44868035190615835,0.7082111436950147,0.030791788856304986,0.20234604105571846
Washington,2017,1449,0.6985630666589925,0.3014369333410077,0.38032393521295743,77.16666666666667,3.2,2.4166666666666665,0.5689149560117303,0.4340175953079179,0.8856304985337243,0.6876832844574781,0.7565982404692082,0.4706744868035191
Washington St.,2017,1450,0.7778807325806194,0.22211926741938068,0.241,77.91666666666667,3.6,3.0,0.8973607038123167,0.10557184750733138,0.06158357771260997,0.9252199413489736,0.9560117302052786,0.9633431085043989
Weber St.,2017,1451,0.6095536891951835,0.3904463108048165,0.3636727345469094,76.15384615384616,3.4,2.8461538461538463,0.17888563049853373,0.8240469208211144,0.8299120234604106,0.2536656891495601,0.8709677419354839,0.9164222873900293
West Virginia,2017,1452,0.7490909502683744,0.2509090497316259,0.2684,78.07142857142857,2.8,2.066666666666667,0.782991202346041,0.21994134897360704,0.15835777126099707,0.9428152492668622,0.4750733137829912,0.12609970674486803
Western Carolina,2017,1441,0.4732620947622572,0.5267379052377429,0.358,77.33333333333333,2.8,2.25,0.005865102639296188,0.9970674486803519,0.7917888563049853,0.749266862170088,0.4750733137829912,0.27419354838709675
Western Illinois,2017,1442,0.6964362052509174,0.3035637947490825,0.33533293341331727,76.76923076923077,2.8,2.4615384615384617,0.5571847507331378,0.44574780058651026,0.6187683284457478,0.5175953079178885,0.4750733137829912,0.5557184750733137
Western Kentucky,2017,1443,0.6368183838916861,0.36318161610831406,0.4102564102564102,76.93333333333334,3.4,2.8666666666666667,0.2668621700879765,0.7360703812316716,0.967741935483871,0.6055718475073314,0.8709677419354839,0.9266862170087976
Western Michigan,2017,1444,0.6955975174011991,0.3044024825988008,0.34073185362927416,75.76923076923077,3.0,3.0,0.5542521994134897,0.44868035190615835,0.6744868035190615,0.12316715542521994,0.6231671554252199,0.9633431085043989
Wichita St.,2017,1455,0.7140255544543922,0.28597444554560775,0.32007197121151537,76.64285714285714,3.4,2.357142857142857,0.6363636363636364,0.36656891495601174,0.4780058651026393,0.45161290322580644,0.8709677419354839,0.3944281524926686
William & Mary,2017,1456,0.7128635481876773,0.2871364518123228,0.2773445310937813,77.66666666666667,3.0,2.6,0.6334310850439883,0.36950146627565983,0.21114369501466276,0.8724340175953079,0.6231671554252199,0.7375366568914956
Winston Salem St.,2017,1445,0.5933811380252487,0.40661886197475144,0.32187241093620544,76.46666666666667,3.0,2.1333333333333333,0.12316715542521994,0.8797653958944281,0.4868035190615836,0.36950146627565983,0.6231671554252199,0.17302052785923755
Winthrop,2017,1457,0.7144533521486369,0.28554664785136313,0.303260652130426,76.16666666666667,3.0,2.5,0.6422287390029325,0.36070381231671556,0.3724340175953079,0.26099706744868034,0.6231671554252199,0.6143695014662757
Wisconsin,2017,1458,0.6731292570176398,0.32687074298236013,0.26294741051789633,77.5625,2.8,2.375,0.41348973607038125,0.5894428152492669,0.1436950146627566,0.8299120234604106,0.4750733137829912,0.4208211143695015
Wofford,2017,1459,0.6456234861558471,0.3543765138441527,0.35459999999999997,76.0,2.6,2.3076923076923075,0.2873900293255132,0.7155425219941349,0.7653958944281525,0.19794721407624633,0.32404692082111436,0.3416422287390029
Wright St.,2017,1460,0.7441854979478227,0.2558145020521772,0.2522,77.27272727272727,3.0,2.272727272727273,0.7683284457478006,0.23460410557184752,0.09970674486803519,0.7155425219941349,0.6231671554252199,0.2991202346041056
Wyoming,2017,1461,0.7050402295257718,0.2949597704742283,0.26914617076584685,78.57142857142857,3.2,2.642857142857143,0.5982404692082112,0.4046920821114369,0.16129032258064516,0.9912023460410557,0.7565982404692082,0.7844574780058651
Xavier,2017,1462,0.6726800855954812,0.32731991440451885,0.30613877224555086,77.33333333333333,3.2,2.5,0.41055718475073316,0.592375366568915,0.3841642228739003,0.749266862170088,0.7565982404692082,0.6143695014662757
Yale,2017,1463,0.6096370693941712,0.39036293060582894,0.3685262947410518,77.125,3.6,2.5,0.18181818181818182,0.8211143695014663,0.8504398826979472,0.6642228739002932,0.9560117302052786,0.6143695014662757
Youngstown St.,2017,1464,0.7662204614917462,0.23377953850825392,0.2753652191314789,76.71428571428571,2.6,2.642857142857143,0.8592375366568915,0.1436950146627566,0.20527859237536658,0.49266862170087977,0.32404692082111436,0.7844574780058651
Air Force,2018,1102,0.693967341221571,0.30603265877842895,0.2127574485102979,77.125,3.0,2.375,0.5454545454545454,0.4574780058651026,0.01466275659824047,0.6642228739002932,0.6231671554252199,0.4208211143695015
Akron,2018,1103,0.6412507200120565,0.3587492799879433,0.3466,75.71428571428571,3.8,2.9285714285714284,0.2785923753665689,0.7243401759530792,0.7272727272727273,0.10557184750733138,0.9956011730205279,0.9442815249266863
Alabama,2018,1104,0.736270818789269,0.2637291812107311,0.31512605042016795,77.14285714285714,3.0,2.4285714285714284,0.7448680351906158,0.25806451612903225,0.4310850439882698,0.6744868035190615,0.6231671554252199,0.5029325513196481
Alabama A&M,2018,1105,0.6030450273751854,0.39695497262481455,0.342194683190086,75.46666666666667,2.4,2.1333333333333333,0.1495601173020528,0.8533724340175953,0.6950146627565983,0.06158357771260997,0.1935483870967742,0.17302052785923755
Alabama St.,2018,1106,0.6009838910135116,0.3990161089864885,0.36094437775110044,76.5,3.0,2.5714285714285716,0.14076246334310852,0.8621700879765396,0.8093841642228738,0.3841642228739003,0.6231671554252199,0.7067448680351907
Albany,2018,1107,0.7060155275983226,0.2939844724016774,0.3276,76.75,3.6,2.5,0.6041055718475073,0.39882697947214074,0.5542521994134897,0.5058651026392962,0.9560117302052786,0.6143695014662757
Alcorn St.,2018,1108,0.6234841962449897,0.3765158037550103,0.3696,76.64285714285714,3.2,2.7857142857142856,0.20821114369501467,0.7947214076246334,0.8563049853372434,0.45161290322580644,0.7565982404692082,0.8900293255131965
American,2018,1110,0.7351200576658242,0.26487994233417567,0.2894,76.46153846153847,3.2,2.8461538461538463,0.7360703812316716,0.2668621700879765,0.27419354838709675,0.36656891495601174,0.7565982404692082,0.9164222873900293
Appalachian St.,2018,1111,0.6786976660162347,0.3213023339837653,0.3596,76.76923076923077,2.8,2.6923076923076925,0.44281524926686217,0.5601173020527859,0.8035190615835777,0.5175953079178885,0.4750733137829912,0.8181818181818182
Arizona,2018,1112,0.8119573119381176,0.18804268806188235,0.23064612922584518,77.57142857142857,2.2,2.5,0.9618768328445748,0.04105571847507331,0.04105571847507331,0.8343108504398827,0.10850439882697947,0.6143695014662757
Arizona St.,2018,1113,0.7455756164129093,0.2544243835870909,0.27185437087417486,76.91666666666667,1.8,1.9166666666666667,0.7741935483870968,0.2287390029325513,0.187683284457478,0.5762463343108505,0.030791788856304986,0.04985337243401759
Arkansas,2018,1116,0.7642536158797717,0.23574638412022839,0.3164632926585318,77.76923076923077,3.6,2.6923076923076925,0.8563049853372434,0.1466275659824047,0.45454545454545453,0.8988269794721407,0.9560117302052786,0.8181818181818182
Arkansas Pine Bluff,2018,1115,0.6022309379334498,0.3977690620665502,0.3636177194421657,76.11764705882354,3.6,2.176470588235294,0.1466275659824047,0.8563049853372434,0.8269794721407625,0.2434017595307918,0.9560117302052786,0.2287390029325513
Arkansas St.,2018,1117,0.7592289324057093,0.24077106759429082,0.3332,76.23076923076923,3.2,2.6923076923076925,0.8328445747800587,0.17008797653958943,0.6041055718475073,0.27712609970674484,0.7565982404692082,0.8181818181818182
Army,2018,1119,0.622093261727728,0.37790673827227195,0.3333333333333333,75.9,2.6,2.4,0.20527859237536658,0.7976539589442815,0.6070381231671554,0.17155425219941348,0.32404692082111436,0.4501466275659824
Auburn,2018,1120,0.6866142985730456,0.31338570142695454,0.204718112754898,77.53846153846153,3.2,2.4615384615384617,0.4897360703812317,0.5131964809384164,0.008797653958944282,0.8196480938416423,0.7565982404692082,0.5557184750733137
Austin Peay,2018,1122,0.7852045423669217,0.21479545763307847,0.2558,75.83333333333333,3.4,2.8333333333333335,0.9237536656891495,0.07917888563049853,0.12316715542521994,0.14222873900293256,0.8709677419354839,0.9090909090909091
BYU,2018,1140,0.7498252005473793,0.25017479945262056,0.29544986617253455,77.58333333333333,3.2,2.4166666666666665,0.7888563049853372,0.21407624633431085,0.31671554252199413,0.844574780058651,0.7565982404692082,0.4706744868035191
Ball St.,2018,1123,0.7429386866903039,0.25706131330969595,0.30309964634907427,74.08333333333333,2.4,2.1666666666666665,0.7595307917888563,0.2434017595307918,0.36656891495601174,0.002932551319648094,0.1935483870967742,0.21994134897360704
Baylor,2018,1124,0.6754571771104417,0.3245428228895582,0.34285714285714286,78.16666666666667,3.0,2.75,0.41935483870967744,0.5835777126099707,0.6979472140762464,0.9530791788856305,0.6231671554252199,0.8548387096774194
Belmont,2018,1125,0.6506103411978855,0.3493896588021145,0.3998799759951991,76.84615384615384,2.8,2.5384615384615383,0.31378299120234604,0.6891495601173021,0.9384164222873901,0.5527859237536656,0.4750733137829912,0.6715542521994134
Bethune Cookman,2018,1126,0.7239735399471845,0.2760264600528155,0.3164,75.54545454545455,3.0,3.0,0.6950146627565983,0.30791788856304986,0.45161290322580644,0.08064516129032258,0.6231671554252199,0.9633431085043989
Binghamton,2018,1127,0.7039416248788953,0.2960583751211046,0.3075384923015397,76.23076923076923,3.2,2.3846153846153846,0.5953079178885631,0.40762463343108507,0.39296187683284456,0.27712609970674484,0.7565982404692082,0.43841642228739003
Boise St.,2018,1129,0.7930079715111423,0.20699202848885753,0.24144828965793158,77.46153846153847,3.6,2.5384615384615383,0.9354838709677419,0.06744868035190615,0.06451612903225806,0.7947214076246334,0.9560117302052786,0.6715542521994134
Boston College,2018,1130,0.679069653366104,0.3209303466338962,0.3324664932986598,77.75,2.2,1.9166666666666667,0.44868035190615835,0.5542521994134897,0.5894428152492669,0.8885630498533724,0.10850439882697947,0.04985337243401759
Boston University,2018,1131,0.7553632032042793,0.2446367967957204,0.3330000000000001,77.13333333333334,2.0,2.1333333333333333,0.8093841642228738,0.1935483870967742,0.5982404692082112,0.6715542521994134,0.06158357771260997,0.17302052785923755
Bowling Green,2018,1132,0.6520455767423925,0.3479544232576074,0.28185637127425484,77.18181818181819,2.2,2.1818181818181817,0.3225806451612903,0.6803519061583577,0.2375366568914956,0.6935483870967742,0.10850439882697947,0.2316715542521994
Bradley,2018,1133,0.7525980661518735,0.2474019338481264,0.2932,75.61538461538461,2.8,2.769230769230769,0.7976539589442815,0.20527859237536658,0.30498533724340177,0.08797653958944282,0.4750733137829912,0.8724340175953079
Brown,2018,1135,0.7302963225271021,0.2697036774728978,0.27099999999999996,77.33333333333333,3.0,2.066666666666667,0.718475073313783,0.2844574780058651,0.17888563049853373,0.749266862170088,0.6231671554252199,0.12609970674486803
Bucknell,2018,1137,0.5759225997486556,0.42407740025134416,0.3851714167699298,76.0,2.4,2.4285714285714284,0.09090909090909091,0.9120234604105572,0.8973607038123167,0.19794721407624633,0.1935483870967742,0.5029325513196481
Buffalo,2018,1138,0.5731375719883158,0.4268624280116844,0.4168833766753351,77.21428571428571,2.4,2.4285714285714284,0.08211143695014662,0.9208211143695014,0.9765395894428153,0.6994134897360704,0.1935483870967742,0.5029325513196481
Butler,2018,1139,0.679689102197949,0.3203108978020511,0.2875424915016997,75.86666666666666,3.4,2.466666666666667,0.45161290322580644,0.5513196480938416,0.25806451612903225,0.1656891495601173,0.8709677419354839,0.5777126099706745
Cal Poly,2018,1142,0.6322904098845156,0.3677095901154844,0.37828879221048267,76.78571428571429,3.0,3.0714285714285716,0.24633431085043989,0.7565982404692082,0.8797653958944281,0.530791788856305,0.6231671554252199,0.9750733137829912
Cal St. Bakersfield,2018,1167,0.5698424639176727,0.4301575360823274,0.3620546810273406,76.07692307692308,2.2,2.4615384615384617,0.07624633431085044,0.9266862170087976,0.8181818181818182,0.2287390029325513,0.10850439882697947,0.5557184750733137
Cal St. Fullerton,2018,1168,0.7111523414049564,0.2888476585950438,0.3192,74.54545454545455,3.8,3.5454545454545454,0.6187683284457478,0.3841642228739003,0.47214076246334313,0.008797653958944282,0.9956011730205279,1.0
Cal St. Northridge,2018,1169,0.6300786733651531,0.36992132663484695,0.36074429771908756,75.8,3.2,2.8,0.23460410557184752,0.7683284457478006,0.8064516129032258,0.1348973607038123,0.7565982404692082,0.9017595307917888
California,2018,1143,0.7620872849574235,0.23791271504257655,0.2919999999999999,76.78571428571429,2.8,2.2857142857142856,0.844574780058651,0.15835777126099707,0.2961876832844575,0.530791788856305,0.4750733137829912,0.3093841642228739
Campbell,2018,1144,0.5691402819258236,0.4308597180741764,0.3968412634946022,76.0,2.75,2.4166666666666665,0.07038123167155426,0.9325513196480938,0.9296187683284457,0.19794721407624633,0.39882697947214074,0.4706744868035191
Canisius,2018,1145,0.5587625913702131,0.4412374086297869,0.4016952656605335,75.06666666666666,1.4,1.8,0.05571847507331378,0.9472140762463344,0.9472140762463344,0.02346041055718475,0.005865102639296188,0.020527859237536656
Centenary,2018,1147,0.731553680686597,0.2684463193134029,0.3027285401314479,76.23076923076923,2.4,1.9230769230769231,0.7243401759530792,0.2785923753665689,0.36070381231671556,0.27712609970674484,0.1935483870967742,0.05571847507331378
Central Arkansas,2018,1146,0.7276934146050585,0.27230658539494157,0.29094181163767247,75.86666666666666,3.2,2.4,0.7096774193548387,0.2932551319648094,0.2903225806451613,0.1656891495601173,0.7565982404692082,0.4501466275659824
Central Connecticut,2018,1148,0.7788797786434783,0.22112022135652157,0.27803061646669425,74.41666666666667,2.2,1.75,0.906158357771261,0.0967741935483871,0.22287390029325513,0.005865102639296188,0.10850439882697947,0.010263929618768328
Central Michigan,2018,1141,0.6045462263741153,0.3954537736258848,0.4087736789631106,76.0,2.4,2.7857142857142856,0.16422287390029325,0.8387096774193549,0.9618768328445748,0.19794721407624633,0.1935483870967742,0.8900293255131965
Charleston,2018,1158,0.7361422670009093,0.26385773299909077,0.2738,76.33333333333333,2.0,2.1666666666666665,0.7419354838709677,0.26099706744868034,0.1935483870967742,0.32697947214076245,0.06158357771260997,0.21994134897360704
Charleston Southern,2018,1149,0.6652411718330093,0.33475882816699076,0.35074029611844737,76.84615384615384,2.0,2.1538461538461537,0.3841642228739003,0.6187683284457478,0.7390029325513197,0.5527859237536656,0.06158357771260997,0.20234604105571846
Charlotte,2018,1150,0.7173355727204951,0.28266442727950486,0.322735452909418,76.5,2.6,2.25,0.656891495601173,0.3460410557184751,0.49560117302052786,0.3841642228739003,0.32404692082111436,0.27419354838709675
Chattanooga,2018,1151,0.6364454882158443,0.3635545117841556,0.33633273345330933,77.0,3.4,2.7142857142857144,0.26392961876832843,0.7390029325513197,0.6392961876832844,0.6187683284457478,0.8709677419354839,0.8313782991202346
Chicago St.,2018,1152,0.6808882353871207,0.31911176461287916,0.4570914182836567,75.71428571428571,3.25,2.357142857142857,0.4633431085043988,0.5395894428152492,0.9941348973607038,0.10557184750733138,0.8181818181818182,0.3944281524926686
Cincinnati,2018,1153,0.6754986789912191,0.32450132100878093,0.3369978013192084,77.76923076923077,3.0,2.3846153846153846,0.4252199413489736,0.5777126099706745,0.6480938416422287,0.8988269794721407,0.6231671554252199,0.43841642228739003
Clemson,2018,1155,0.6789452201159706,0.3210547798840294,0.3284,77.375,2.8,2.5,0.44574780058651026,0.5571847507331378,0.5630498533724341,0.7683284457478006,0.4750733137829912,0.6143695014662757
Cleveland St.,2018,1156,0.6249453513418515,0.37505464865814847,0.36340103544404617,76.3076923076923,3.0,2.6923076923076925,0.21407624633431085,0.7888563049853372,0.8240469208211144,0.30791788856304986,0.6231671554252199,0.8181818181818182
Coastal Carolina,2018,1157,0.540429997422743,0.45957000257725705,0.29484536082474216,76.64285714285714,2.6,2.9285714285714284,0.02932551319648094,0.9736070381231672,0.31378299120234604,0.45161290322580644,0.32404692082111436,0.9442815249266863
Colgate,2018,1159,0.6778949837899563,0.3221050162100437,0.34586917383476695,77.21428571428571,3.6,2.7857142857142856,0.436950146627566,0.5659824046920822,0.7214076246334311,0.6994134897360704,0.9560117302052786,0.8900293255131965
Colorado,2018,1160,0.7889673837979846,0.21103261620201524,0.26989204318272697,77.75,2.8,2.1666666666666665,0.9325513196480938,0.07038123167155426,0.1656891495601173,0.8885630498533724,0.4750733137829912,0.21994134897360704
Colorado St.,2018,1161,0.6041580273464872,0.395841972653513,0.341745966073645,76.45454545454545,2.0,1.75,0.15835777126099707,0.844574780058651,0.6862170087976539,0.36363636363636365,0.06158357771260997,0.010263929618768328
Columbia,2018,1162,0.5128560777898084,0.4871439222101916,0.39139999999999997,76.66666666666667,3.2,2.933333333333333,0.017595307917888565,0.9853372434017595,0.9178885630498533,0.46187683284457476,0.7565982404692082,0.9530791788856305
Connecticut,2018,1163,0.6942585768986551,0.30574142310134506,0.2774890043982407,77.8125,2.6,2.125,0.5483870967741935,0.45454545454545453,0.21700879765395895,0.906158357771261,0.32404692082111436,0.16422287390029325
Coppin St.,2018,1164,0.60392122320909,0.39607877679090997,0.3998,76.6923076923077,3.0,2.5714285714285716,0.15542521994134897,0.8475073313782991,0.9354838709677419,0.47947214076246336,0.6231671554252199,0.7067448680351907
Cornell,2018,1165,0.631697928688293,0.3683020713117072,0.34566913382676534,77.5,2.6,2.375,0.2434017595307918,0.7595307917888563,0.718475073313783,0.8064516129032258,0.32404692082111436,0.4208211143695015
Creighton,2018,1166,0.5737165828381888,0.426283417161811,0.4450890178035607,76.07142857142857,2.8,2.2142857142857144,0.08797653958944282,0.9149560117302052,0.9912023460410557,0.22287390029325513,0.4750733137829912,0.24193548387096775
Dartmouth,2018,1171,0.5947384565664534,0.4052615434335467,0.40041536863966765,76.6875,3.4,2.3125,0.12903225806451613,0.873900293255132,0.9413489736070382,0.46774193548387094,0.8709677419354839,0.3563049853372434
Davidson,2018,1172,0.6977738644553918,0.3022261355446082,0.32120727563461926,77.07142857142857,3.2,2.4285714285714284,0.5659824046920822,0.436950146627566,0.4809384164222874,0.6334310850439883,0.7565982404692082,0.5029325513196481
Dayton,2018,1173,0.603492563898659,0.39650743610134076,0.342,76.875,3.2,2.1176470588235294,0.15249266862170088,0.8504398826979472,0.6920821114369502,0.5630498533724341,0.7565982404692082,0.16129032258064516
DePaul,2018,1177,0.7081418380607789,0.29185816193922104,0.318263652730546,77.0,2.8,2.727272727272727,0.6099706744868035,0.39296187683284456,0.4604105571847507,0.6187683284457478,0.4750733137829912,0.8387096774193549
Delaware,2018,1174,0.756172944864508,0.2438270551354918,0.2704,77.58333333333333,2.6,2.5,0.8123167155425219,0.1906158357771261,0.17008797653958943,0.844574780058651,0.32404692082111436,0.6143695014662757
Delaware St.,2018,1175,0.691562987681888,0.308437012318112,0.3262652530506101,75.52941176470588,2.4,2.0555555555555554,0.5249266862170088,0.4780058651026393,0.530791788856305,0.07038123167155426,0.1935483870967742,0.11730205278592376
Denver,2018,1176,0.5882896530377795,0.4117103469622205,0.25040096230954295,76.1,2.2,2.3,0.11143695014662756,0.8914956011730205,0.093841642228739,0.2404692082111437,0.10850439882697947,0.32697947214076245
Detroit Mercy,2018,1178,0.7430544950848146,0.2569455049151855,0.3456,75.61538461538461,3.0,2.3846153846153846,0.7653958944281525,0.2375366568914956,0.7155425219941349,0.08797653958944282,0.6231671554252199,0.43841642228739003
Drake,2018,1179,0.7751491119079492,0.22485088809205084,0.237,75.53846153846153,3.4,2.6153846153846154,0.8856304985337243,0.11730205278592376,0.05278592375366569,0.0747800586510264,0.8709677419354839,0.7551319648093842
Drexel,2018,1180,0.7406706513524823,0.2593293486475178,0.2902,76.3125,3.0,2.0625,0.7565982404692082,0.24633431085043989,0.2844574780058651,0.3152492668621701,0.6231671554252199,0.12023460410557185
Duke,2018,1181,0.719574587080245,0.28042541291975503,0.2940588117623525,77.41666666666667,2.4,2.25,0.6686217008797654,0.3343108504398827,0.31085043988269795,0.781524926686217,0.1935483870967742,0.27419354838709675
Duquesne,2018,1182,0.5685577085936891,0.43144229140631074,0.40671865626874626,75.71428571428571,2.8,2.4285714285714284,0.06744868035190615,0.9354838709677419,0.9530791788856305,0.10557184750733138,0.4750733137829912,0.5029325513196481
East Carolina,2018,1187,0.6178423467259837,0.3821576532740164,0.35480000000000006,76.64285714285714,3.0,2.4285714285714284,0.19648093841642228,0.8064516129032258,0.7683284457478006,0.45161290322580644,0.6231671554252199,0.5029325513196481
East Tennessee St.,2018,1190,0.6579345427236434,0.34206545727635673,0.33039999999999997,76.6923076923077,3.2,2.6153846153846154,0.3489736070381232,0.6539589442815249,0.5747800586510264,0.47947214076246336,0.7565982404692082,0.7551319648093842
